,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,345338_DPPC-310K-110,https://zenodo.org/records/345338,seg_1_SOL,1,seg_0_DPPC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,4056037_E3e4_run15,https://zenodo.org/records/4056037,seg_0_Protein,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,345321_DPPC-298K-60,https://zenodo.org/records/345321,seg_1_SOL,1,seg_0_DPPC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,6943413_DPPC_large,https://zenodo.org/records/6943413,seg_1_TIP3,1,seg_0_DPPC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,13236125_md_CDNF_amber99SBws_model4,https://zenodo.org/records/13236125,seg_1_SOL,1,seg_2_NA,1,seg_0_Protein_chain_A,0,seg_3_CL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3997176_run_400ns,https://zenodo.org/records/3997176,seg_1_POPG,1,seg_2_SOL,1,seg_5_NA_s,2,seg_0_POPC,1,seg_3_CA_2s,2,seg_4_CL_2s,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,6619080_analyze,https://zenodo.org/records/6619080,seg_1_CA,1,seg_3_SPC,1,seg_2_CL,1,seg_0_POPC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3604384_S-3-100,https://zenodo.org/records/3604384,seg_0_OMPG,1,seg_5_CL-,0,seg_2_W,0,seg_1_DPPC,1,seg_3_WF,0,seg_4_NA+,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,825387_md-production_8,https://zenodo.org/records/825387,seg_1_HA8,2,seg_4_CL,1,seg_2_SOL,1,seg_3_NA,1,seg_0_CD44_link,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,7788642_Emptymicelle_60SDS_CHARMM36m_OPC_293K_replica0,https://zenodo.org/records/7788642,seg_0_SDS,2,seg_2_SOL,1,seg_1_SOD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,11220606_POPC_mono_OPC_l,https://zenodo.org/records/11220606,seg_1_SOL,1,seg_0_POPC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,7125315_4a_rep6,https://zenodo.org/records/7125315,seg_1_DMF,1,seg_0_AMA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,229750_md60,https://zenodo.org/records/229750,seg_0_DPPC,1,seg_1_SOL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,7546411_run_pope_dog_lipid17_1875,https://zenodo.org/records/7546411,seg_2_SOL,1,seg_0_POPE,1,seg_1_DOG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,13887_md,https://zenodo.org/records/13887,seg_1_TIP3p,1,seg_0_POPC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,7010083_etidocaine_POPC_CHARMM_298K_Cl_countra_140mM_20000waters,https://zenodo.org/records/7010083,seg_2_TIP3,1,seg_3_CLA,1,seg_0_POPC,1,seg_1_etidocaine,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,8254420_empty_60SDS_Na_DESAmber_TIP4P_307K_10fsSF_replica1,https://zenodo.org/records/8254420,seg_0_SDS,1,seg_2_SOL,1,seg_1_NA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,345338_DPPC-310K-69,https://zenodo.org/records/345338,seg_1_SOL,1,seg_0_DPPC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,7125315_3c_rep6,https://zenodo.org/records/7125315,seg_1_DMF,1,seg_0_AMA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4056037_E11e4_run82,https://zenodo.org/records/4056037,seg_0_Protein,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1011104_run,https://zenodo.org/records/1011104,seg_2_TIP3,1,seg_1_POPS,1,seg_0_POPC,1,seg_3_POT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,7799316_3wj_pillarplex_simulation,https://zenodo.org/records/7799316,seg_1_DNA,0,seg_2_SOL,1,seg_4_CL,1,seg_3_NA,1,seg_0_system1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4056037_E3e4_run43,https://zenodo.org/records/4056037,seg_0_Protein,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4627963_benzaldehyde90,https://zenodo.org/records/4627963,seg_5_NA,1,seg_1_POPC,1,seg_3_POPG,1,seg_6_CL,1,seg_0_DPPC,1,seg_4_SOL,1,seg_2_CHL1,1,seg_7_benzaldehyde,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4627963_propanediol90,https://zenodo.org/records/4627963,seg_5_NA,1,seg_1_POPC,1,seg_3_POPG,1,seg_6_CL,1,seg_0_DPPC,1,seg_4_SOL,1,seg_2_CHL1,1,seg_7_propanediol,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4056037_E11e4_run1,https://zenodo.org/records/4056037,seg_0_Protein,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,15549_dppcRUN2,https://zenodo.org/records/15549,seg_1_SOL,1,seg_0_DPPC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4056037_E5e4_run28,https://zenodo.org/records/4056037,seg_0_Protein,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E5e4_run56,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7125315_4b_rep06,https://zenodo.org/records/7125315,seg_1_DMF,?,seg_0_AMA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7572990_SL_16C30_288DPPC_70C_15w_run3,https://zenodo.org/records/7572990,seg_1_ALK,?,seg_2_SOL,?,seg_0_DPPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3778216_EN2_with_solvent,https://zenodo.org/records/3778216,seg_1_SOL,?,seg_0_Protein_chain_X,?,seg_2_CL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13933145_TLCL_Na_prod500,https://zenodo.org/records/13933145,seg_2_CLA,?,seg_3_TIP3,?,seg_1_SOD,?,seg_0_TLCL2,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3236015_2d_free,https://zenodo.org/records/3236015,seg_0_Arg,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20561_C12E5new2,https://zenodo.org/records/20561,seg_4_C12E5,?,seg_7_SOL,?,seg_5_SOL,?,seg_1_SOL,?,seg_3_SOL,?,seg_6_C12E5,?,seg_2_C12E5,?,seg_0_C12E5,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1129425_for-md-berger_POPS_298K_v2,https://zenodo.org/records/1129425,seg_1_SOL,?,seg_2_NA,?,seg_0_POPS,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7819594_Emptymicelle_60SDS_CHARMM36m_TIP4P-2005_replica0,https://zenodo.org/records/7819594,seg_0_SDS,?,seg_2_SOL,?,seg_1_SOD,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1009607_DPPC_72_325K_md,https://zenodo.org/records/1009607,seg_1_SOL,?,seg_0_DPPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4071407_M7_anneal,https://zenodo.org/records/4071407,seg_5_CL-,?,seg_2_W,?,seg_1_DPPC,?,seg_0_FOCA,?,seg_3_WF,?,seg_4_NA+,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8182879_eElab_micelle_40SDS_CHARMM_310K_Na_Neut_OPC_replica2,https://zenodo.org/records/8182879,seg_0_SDS,?,seg_3_SOL,?,seg_2_SOD,?,seg_1_PROA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10700782_POPC_120_POPS_24_Na_contraions_1000mM_CaCl_CHARMM_NBFIX_REMOVED,https://zenodo.org/records/10700782,seg_4_CLA,?,seg_2_TIP3,?,seg_0_POPC,?,seg_3_CAL,?,seg_1_POPS,?,seg_5_SOD,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7614455_wt_thioester_run8,https://zenodo.org/records/7614455,seg_0_PROA,?,seg_2_DOPE,?,seg_6_CLA,?,seg_1_PROB,?,seg_3_DOPC,?,seg_7_TIP3,?,seg_5_SOD,?,seg_4_SAPI,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13235771_md_CDNF_amber99SB-disp_model6,https://zenodo.org/records/13235771,seg_1_SOL,?,seg_2_NA,?,seg_0_Protein_chain_A,?,seg_3_CL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1129441_for-md-Slipids_10A_cut-off_LJ-PME_POPS_298K_v1,https://zenodo.org/records/1129441,seg_1_SOL,?,seg_2_NA,?,seg_0_POPS,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E3e4_run22,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E5e4_run55,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,345321_DPPC-298K-72,https://zenodo.org/records/345321,seg_1_SOL,?,seg_0_DPPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10730163_POPC_120_POPS_24_Na_contraions_3000mM_CaCl_CHARMM_NBFIX_HAN,https://zenodo.org/records/10730163,seg_4_CLA,?,seg_2_TIP3,?,seg_0_POPC,?,seg_3_CAL,?,seg_1_POPS,?,seg_5_SOD,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7103807_POPC_l,https://zenodo.org/records/7103807,seg_1_TIP3,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E3e4_run79,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3539263_DPPC_10_320,https://zenodo.org/records/3539263,seg_4_CL,?,seg_0_DPPC,?,seg_1_Cholesterol,?,seg_3_NA,?,seg_2_TIP3p,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24132366_md_5281718,https://zenodo.org/records/24132366,seg_2_JZ4,?,seg_4_NA,?,seg_1_Protein_chain_C,?,seg_0_Protein_chain_A,?,seg_3_SOL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E11e4_run11,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825383_md-production_4,https://zenodo.org/records/825383,seg_2_SOL,?,seg_4_CL,?,seg_3_NA,?,seg_0_CD44_link,?,seg_1_HA16,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825048_md-production_crystallographic_B-form_15,https://zenodo.org/records/825048,seg_3_NA,?,seg_4_CL,?,seg_1_HA16,?,seg_0_CD44_link,?,seg_2_SOL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7125315_4b_rep19,https://zenodo.org/records/7125315,seg_1_DMF,?,seg_0_AMA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3898344_MONO_450_298K,https://zenodo.org/records/3898344,seg_5_NA,?,seg_1_POPC,?,seg_3_POPG,?,seg_6_CL,?,seg_0_DPPC,?,seg_4_SOL,?,seg_2_CHL1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E3e4_run62,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825048_md-production_parallel_7,https://zenodo.org/records/825048,seg_0_CD44_link,?,seg_4_CL,?,seg_2_SOL,?,seg_3_NA,?,seg_1_HA8,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,345321_DPPC-298K-57,https://zenodo.org/records/345321,seg_1_SOL,?,seg_0_DPPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E5e4_run9,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8183883_yFis1_micelle_50SDS_CHARMM_310K_Na_Neut_OPC_replica3,https://zenodo.org/records/8183883,seg_0_SDS,?,seg_3_SOL,?,seg_2_SOD,?,seg_1_PROA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10635502_DPPC_200_SOL_9000_prosECCo75_GEL_324K,https://zenodo.org/records/10635502,seg_1_SOL,?,seg_0_DPPC_s,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825048_md-production_crystallographic_A-form_2,https://zenodo.org/records/825048,seg_3_NA,?,seg_4_CL,?,seg_0_CD44_link,?,seg_2_SOL,?,seg_1_HA8,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3871000_step7_production,https://zenodo.org/records/3871000,seg_2_WAT,?,seg_1_CHL,?,seg_0_system1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7125315_3b_rep03,https://zenodo.org/records/7125315,seg_1_DMF,?,seg_0_AMA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34498_popc402,https://zenodo.org/records/34498,seg_1_SOL,?,seg_2_CL,?,seg_0_POPC,?,seg_3_CA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,229750_md200large,https://zenodo.org/records/229750,seg_0_DPPC,?,seg_1_SOL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7614455_wt_thioester_run1,https://zenodo.org/records/7614455,seg_0_PROA,?,seg_6_CLA,?,seg_2_DOPC,?,seg_3_DOPE,?,seg_1_PROB,?,seg_7_TIP3,?,seg_5_SOD,?,seg_4_SAPI,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1009027_DPPC_512_NaCl_150mM_325K_v-rescale_md,https://zenodo.org/records/1009027,seg_1_SOL,?,seg_2_NA,?,seg_3_CL,?,seg_0_DPPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7125315_3c_rep08,https://zenodo.org/records/7125315,seg_1_DMF,?,seg_0_AMA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62026_popc30_T298_every100ps,https://zenodo.org/records/62026,seg_2_SOL,?,seg_1_POPC,?,seg_0_CHL1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,838641_DPPC-310K-74,https://zenodo.org/records/838641,seg_1_SOL,?,seg_0_DPPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5025392_OmpF_NAL,https://zenodo.org/records/5025392,seg_2_monomer_C,?,seg_5_DPOG,?,seg_4_POPE,?,seg_12_NAL,?,seg_11_CA,?,seg_13_NA,?,seg_1_monomer_B,?,seg_7_POPO,?,seg_3_LPS,?,seg_9_NA,?,seg_0_monomer_A,?,seg_6_LPOG,?,seg_8_SOL,?,seg_10_MG,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E7e4_run6,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,229750_md400large,https://zenodo.org/records/229750,seg_1_SOL,?,seg_0_DPPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7614455_5w_run3,https://zenodo.org/records/7614455,seg_0_PROA,?,seg_2_DOPE,?,seg_6_CLA,?,seg_1_PROB,?,seg_3_DOPC,?,seg_7_TIP3,?,seg_5_SOD,?,seg_4_SAPI,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,229750_md1500large,https://zenodo.org/records/229750,seg_0_DPPC,?,seg_1_SOL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13235771_md_CDNF_amber99SB-disp_model2,https://zenodo.org/records/13235771,seg_1_SOL,?,seg_2_NA,?,seg_0_Protein_chain_A,?,seg_3_CL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E3e4_run51,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E5e4_run7,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3540513_DPPC_15_315,https://zenodo.org/records/3540513,seg_4_CL,?,seg_0_DPPC,?,seg_1_Cholesterol,?,seg_3_NA,?,seg_2_TIP3p,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825193_pull_5,https://zenodo.org/records/825193,seg_1_HA4,?,seg_2_SOL,?,seg_4_CL,?,seg_3_NA,?,seg_0_CD44_link,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E5e4_run8,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3888383_CA_1059_SPCE,https://zenodo.org/records/3888383,seg_1_CA_2s,?,seg_0_SOL,?,seg_2_CL_2s,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7533587_ff14sb_clust3_1,https://zenodo.org/records/7533587,seg_2_SOL,?,seg_1_Protein_chain_B,?,seg_0_Protein_chain_A,?,seg_3_CL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13944_popcRUN2,https://zenodo.org/records/13944,seg_1_SOL,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7022749_CHOL4_large,https://zenodo.org/records/7022749,seg_2_TP3,?,seg_1_CHL1,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825383_md-production_10,https://zenodo.org/records/825383,seg_2_SOL,?,seg_4_CL,?,seg_3_NA,?,seg_0_CD44_link,?,seg_1_HA16,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
